track_id	type	filename	datetime	bbox_x1	bbox_x2	bbox_y1	bbox_y2	mean_r	mean_g	mean_b	median_r	median_g	median_b	mean_h	mean_s	mean_v	median_s	median_h	median_v
508.0	0	7505	2021-08-28 08:00:10.784	0.69765625	0.71328125	0.80625	0.83125	0.4048529411764706	0.4277369281045752	0.37416666666666665	0.4294117647058823	0.4588235294117647	0.2980392156862745	0.15605392156862746	0.35850490196078433	0.4683986928104575	0.13725490196078433	0.4	0.4666666666666667
508.0	0	7617	2021-08-29 12:00:10.794	0.690625	0.7078125	0.8104166666666667	0.840625	0.4428237752781364	0.473593951687258	0.4066998586268363	0.4549019607843137	0.4862745098039216	0.3137254901960784	0.17126436781609194	0.3326510541520684	0.5152006884258405	0.1411764705882353	0.3882352941176471	0.4980392156862745
508.0	0	7629	2021-08-29 15:00:10.769	0.68984375	0.70703125	0.8125	0.840625	0.368482207697894	0.3839176074470192	0.352630884003433	0.415686274509804	0.4294117647058823	0.29411764705882354	0.16666666666666666	0.3291410840430448	0.5128342245989305	0.13725490196078433	0.3803921568627451	0.4980392156862745
508.0	0	7641	2021-08-29 18:00:10.819	0.68828125	0.70703125	0.8166666666666667	0.84375	0.3774195575666164	0.3888071895424837	0.350666163901458	0.4274509803921568	0.4392156862745098	0.29411764705882354	0.16222976370035194	0.33598541980894925	0.5187028657616893	0.13333333333333333	0.39019607843137255	0.4980392156862745
508.0	0	7645	2021-08-29 19:00:10.961	0.6859375	0.7046875	0.8177083333333334	0.846875	0.345343137254902	0.3592261904761905	0.31904178338001865	0.392156862745098	0.407843137254902	0.2627450980392157	0.15420751633986926	0.3545868347338936	0.492874649859944	0.13333333333333333	0.407843137254902	0.4745098039215686
508.0	0	7645	2021-08-29 19:00:10.961	0.6859375	0.703125	0.81875	0.85	0.3923767082590613	0.40013666072489595	0.35137849079025546	0.4411764705882353	0.4549019607843137	0.28627450980392155	0.1590909090909091	0.34904337492572785	0.51873440285205	0.12941176470588234	0.407843137254902	0.5078431372549019
508.0	0	7693	2021-08-30 07:00:10.810	0.68671875	0.70390625	0.8177083333333334	0.846875	0.33821619556913673	0.34570919276801626	0.3263432645785587	0.3882352941176471	0.3882352941176471	0.2784313725490196	0.1598612172141584	0.3200471097529921	0.4661446396740514	0.13333333333333333	0.3607843137254902	0.4509803921568628
508.0	0	7713	2021-08-30 12:00:10.773	0.6859375	0.70234375	0.8208333333333333	0.8489583333333334	0.4223467164643635	0.440197807518069	0.3757097900888751	0.4784313725490196	0.4980392156862745	0.3137254901960784	0.1552927343777017	0.35055503682954664	0.5392744752221876	0.13725490196078433	0.396078431372549	0.5294117647058824
508.0	0	7733	2021-08-30 17:00:10.816	0.684375	0.7015625	0.8208333333333333	0.8510416666666667	0.4090048558608396	0.4219866002827463	0.3664761202286557	0.4588235294117647	0.4705882352941176	0.30980392156862746	0.15123855184707113	0.3350543979347225	0.5304935767410413	0.12941176470588234	0.3843137254901961	0.5215686274509804
508.0	0	7793	2021-08-31 08:00:10.789	0.6796875	0.69765625	0.825	0.8583333333333333	0.4180253623188406	0.4298273657289001	0.3726502557544757	0.4607843137254902	0.4705882352941176	0.3019607843137255	0.15960677749360613	0.3152387041773231	0.5088874680306905	0.13333333333333333	0.3725490196078432	0.5019607843137255
508.0	0	7871	2021-09-02 07:00:21.828	0.678125	0.6953125	0.81875	0.8489583333333334	0.292839141926363	0.2983342553322269	0.2905157047144877	0.32941176470588235	0.3215686274509804	0.2352941176470588	0.1465978240826111	0.3556764398549388	0.4676993054275002	0.13333333333333333	0.3882352941176471	0.4705882352941176
508.0	0	7911	2021-09-02 17:00:21.842	0.675	0.6921875	0.8239583333333333	0.8541666666666666	0.4864896428790952	0.4828999938533407	0.4068596717683938	0.5176470588235295	0.5176470588235295	0.33725490196078434	0.13958448583195035	0.3597209416682033	0.5231606122072654	0.1215686274509804	0.396078431372549	0.5235294117647059
508.0	0	7967	2021-09-03 07:00:21.695	0.671875	0.6890625	0.8239583333333333	0.8583333333333333	0.3417760492626803	0.3406903257170637	0.3174742073137795	0.407843137254902	0.403921568627451	0.29411764705882354	0.1430616323664452	0.33750337600604985	0.4964727488791661	0.12549019607843134	0.3705882352941177	0.5098039215686274
508.0	0	7975	2021-09-03 09:00:21.813	0.66953125	0.68671875	0.8270833333333333	0.8583333333333333	0.3888235294117647	0.3899346405228759	0.3528579916815211	0.4705882352941176	0.4764705882352941	0.33725490196078434	0.14445632798573976	0.3300118835412953	0.5209803921568628	0.12941176470588234	0.3607843137254902	0.5372549019607843
508.0	0	7995	2021-09-03 14:00:21.828	0.66875	0.68671875	0.8270833333333333	0.859375	0.39618293320133097	0.4013805241591728	0.3696724692682122	0.4705882352941176	0.4823529411764706	0.35294117647058826	0.15184665731650304	0.30183428209993673	0.5262712097461706	0.12941176470588234	0.33725490196078434	0.5411764705882353
