track_id	type	filename	datetime	bbox_x1	bbox_x2	bbox_y1	bbox_y2	mean_r	mean_g	mean_b	median_r	median_g	median_b	mean_h	mean_s	mean_v	median_s	median_h	median_v
224.0	0	6841	2021-08-11 10:00:15.785	0.24375	0.259375	0.3552083333333333	0.384375	0.24235994397759106	0.22758403361344534	0.21745098039215688	0.26666666666666666	0.25098039215686274	0.14901960784313725	0.1057563025210084	0.45446778711484603	0.26450980392156864	0.10588235294117647	0.4470588235294118	0.27450980392156865
224.0	0	6853	2021-08-11 13:00:15.772	0.24296875	0.259375	0.3552083333333333	0.384375	0.2434573829531813	0.23912898492730425	0.2275576897425637	0.26666666666666666	0.2627450980392157	0.16470588235294115	0.12807122849139654	0.41902094171001736	0.26892757102841136	0.1176470588235294	0.407843137254902	0.27450980392156865
224.0	0	6865	2021-08-11 16:00:15.772	0.24296875	0.259375	0.3572916666666667	0.3854166666666667	0.3243351661652315	0.3064010789500985	0.2723173219905246	0.35294117647058826	0.3333333333333333	0.21568627450980396	0.11735657225853305	0.4308054085831863	0.3568973268319673	0.10980392156862744	0.4196078431372549	0.3686274509803922
224.0	0	6933	2021-08-12 09:00:15.771	0.2421875	0.26015625	0.353125	0.38333333333333336	0.24549489960901905	0.2437663521180586	0.2188493988299968	0.27058823529411763	0.26666666666666666	0.1607843137254902	0.12858864685304408	0.4433430343651704	0.2692653673163418	0.1215686274509804	0.4313725490196079	0.2784313725490196
224.0	0	6945	2021-08-12 12:00:15.780	0.24296875	0.2609375	0.353125	0.38333333333333336	0.2771614192903548	0.25825322632801245	0.24154981332862985	0.3019607843137255	0.2823529411764706	0.18823529411764706	0.1151424287856072	0.4141341094158803	0.2985507246376812	0.09803921568627452	0.407843137254902	0.3058823529411765
224.0	0	6957	2021-08-12 15:00:15.741	0.24140625	0.2609375	0.353125	0.3854166666666667	0.3128247944339026	0.2961922833649589	0.2496698292220114	0.3137254901960784	0.3019607843137255	0.19215686274509805	0.12850600885515495	0.4452422517394054	0.3434130297280203	0.11372549019607844	0.4235294117647059	0.32941176470588235
224.0	0	7051	2021-08-13 15:00:06.614	0.24140625	0.2609375	0.35	0.38333333333333336	0.3002009803921569	0.24578431372549014	0.24355392156862746	0.3176470588235294	0.25882352941176473	0.18823529411764706	0.09906862745098037	0.42292156862745095	0.3221274509803921	0.07058823529411765	0.4392156862745098	0.3254901960784314
224.0	0	7063	2021-08-13 18:00:06.619	0.24453125	0.26328125	0.3541666666666667	0.38645833333333335	0.3183059245203458	0.23695445920303604	0.26393632721905963	0.3411764705882353	0.23137254901960785	0.18823529411764706	0.12323423993253214	0.4342346616065781	0.34901960784313724	0.05098039215686274	0.4509803921568628	0.3568627450980392
224.0	1	7243	2021-08-15 15:00:06.634	0.23828125	0.2625	0.3552083333333333	0.3854166666666667	0.1749525616698292	0.08617418046195119	0.07444873388732579	0.0	0.0	0.0	0.4102117821544636	0.5439028114026478	0.30229230735675805	0.3058823529411765	0.6235294117647059	0.2980392156862745
224.0	1	7315	2021-08-16 09:00:06.573	0.24375	0.26328125	0.3552083333333333	0.3854166666666667	0.16630696416497634	0.057249492900608524	0.05322515212981745	0.0	0.0	0.0	0.4527221095334685	0.5760919540229885	0.2598728870858688	0.6941176470588235	0.6784313725490196	0.27058823529411763
224.0	1	7327	2021-08-16 12:00:06.581	0.24296875	0.26328125	0.3552083333333333	0.3854166666666667	0.1660685494356894	0.06149685338326313	0.060815519841889015	0.0	0.0	0.0	0.4847194050033806	0.5807094190461329	0.26731679409164194	0.6823529411764706	0.6862745098039216	0.27058823529411763
224.0	1	7345	2021-08-26 16:00:10.787	0.24375	0.26953125	0.36666666666666653	0.4	0.319143642305407	0.10546642899584076	0.13031417112299465	0.3019607843137255	0.07450980392156863	0.11372549019607844	0.5617684194890077	0.6181261140819965	0.29472667855020795	0.6823529411764706	0.7215686274509804	0.2980392156862745
224.0	1	7357	2021-08-26 19:00:10.980	0.24375	0.26875	0.365625	0.4010416666666667	0.36110870818915797	0.14814374279123413	0.18309183967704729	0.3137254901960784	0.08431372549019607	0.12549019607843134	0.5698349192618223	0.5667315455594003	0.3363177623990773	0.6784313725490196	0.6941176470588235	0.3058823529411765
