track_id	type	filename	datetime	bbox_x1	bbox_x2	bbox_y1	bbox_y2	mean_r	mean_g	mean_b	median_r	median_g	median_b	mean_h	mean_s	mean_v	median_s	median_h	median_v
421.0	0	7357	2021-08-26 19:00:10.980	0.35390625	0.384375	0.6822916666666666	0.7354166666666667	0.5624345665868157	0.545247882964146	0.4169895207957492	0.5843137254901961	0.5725490196078431	0.35294117647058826	0.15062254162600186	0.3644830883585209	0.6084326541073946	0.10588235294117647	0.4	0.6
421.0	0	7409	2021-08-27 08:00:10.761	0.3546875	0.3875	0.6854166666666667	0.7416666666666667	0.5744596604073728	0.5706677732821523	0.44931182349483	0.5803921568627451	0.5882352941176471	0.3843137254901961	0.15330082650344087	0.3239789743057717	0.6094269806688107	0.11372549019607844	0.34901960784313724	0.6
421.0	0	7437	2021-08-27 15:00:10.767	0.35625	0.3875	0.6895833333333333	0.74375	0.590422322775264	0.5881202865761689	0.4692967571644042	0.6	0.611764705882353	0.4	0.1516968325791855	0.31738876319758674	0.629502262443439	0.11372549019607844	0.3411764705882353	0.6235294117647059
421.0	0	7505	2021-08-28 08:00:10.784	0.371875	0.4	0.684375	0.7354166666666667	0.5510515317238006	0.5387910719843493	0.4292583700146725	0.5803921568627451	0.5686274509803921	0.396078431372549	0.1222177759992886	0.3268196167355831	0.5964608065448401	0.10980392156862744	0.33725490196078434	0.5960784313725489
421.0	0	7505	2021-08-28 08:00:10.784	0.365625	0.39765625	0.7	0.7510416666666667	0.5413580066172811	0.5200011712001874	0.4578670492587278	0.5764705882352941	0.5568627450980392	0.3882352941176471	0.14459051913448304	0.32989781278365005	0.5932831669253068	0.10196078431372547	0.35294117647058826	0.5882352941176471
421.0	0	7617	2021-08-29 12:00:10.794	0.36953125	0.40078125	0.7104166666666667	0.76875	0.5480987394957983	0.532156862745098	0.412718837535014	0.5568627450980392	0.5450980392156862	0.35294117647058826	0.13754901960784316	0.3588497899159664	0.5860399159663865	0.10196078431372547	0.3862745098039216	0.5803921568627451
421.0	0	7629	2021-08-29 15:00:10.769	0.36953125	0.40078125	0.7135416666666666	0.7697916666666667	0.5594299201161946	0.5361928104575163	0.42280137981118376	0.5686274509803921	0.5490196078431373	0.3647058823529412	0.1352196804647785	0.35328794480755266	0.5982135076252724	0.09803921568627452	0.3843137254901961	0.592156862745098
421.0	0	7637	2021-08-29 17:00:10.763	0.3703125	0.40234375	0.715625	0.7729166666666667	0.5686309290900395	0.5314429807399679	0.4225833659406113	0.5764705882352941	0.5411764705882353	0.3568627450980392	0.13973479413938525	0.3600243467675319	0.6002573801139081	0.09019607843137256	0.396078431372549	0.5882352941176471
421.0	0	7641	2021-08-29 18:00:10.819	0.3703125	0.40234375	0.7177083333333333	0.7729166666666667	0.5789700693899281	0.5482851032727863	0.4290282703049006	0.592156862745098	0.5607843137254902	0.3686274509803922	0.13452622650532833	0.35992348158775705	0.6136740568293585	0.09411764705882353	0.392156862745098	0.6078431372549019
421.0	0	7645	2021-08-29 19:00:10.961	0.371875	0.40390625	0.7270833333333333	0.7770833333333333	0.5735652797704447	0.5220787501992666	0.4176271321536745	0.5882352941176471	0.5254901960784314	0.35294117647058826	0.1281404431691376	0.3746871512832776	0.6077534672405547	0.08627450980392158	0.4117647058823529	0.6
421.0	0	7645	2021-08-29 19:00:10.961	0.3703125	0.40234375	0.725	0.775	0.5544436473776502	0.5106029810298104	0.399559620596206	0.5686274509803921	0.5215686274509804	0.3411764705882353	0.12538059939422924	0.3828869759285829	0.5884644508209788	0.08627450980392158	0.415686274509804	0.5803921568627451
421.0	0	7693	2021-08-30 07:00:10.810	0.371875	0.4046875	0.7239583333333334	0.778125	0.4784852402499462	0.4242709904474611	0.3601684263448969	0.5294117647058824	0.4627450980392157	0.3176470588235294	0.12872046254399194	0.3639678948502478	0.5683168139050492	0.0784313725490196	0.403921568627451	0.5607843137254902
421.0	0	7713	2021-08-30 12:00:10.773	0.3734375	0.40625	0.7302083333333333	0.7822916666666667	0.564345471521942	0.4957945845004669	0.4069094304388422	0.5764705882352941	0.4941176470588236	0.3333333333333333	0.1246685340802988	0.3886031746031746	0.6029019607843138	0.0784313725490196	0.4313725490196079	0.5882352941176471
421.0	0	7733	2021-08-30 17:00:10.816	0.37421875	0.40546875	0.7333333333333333	0.7833333333333333	0.5523202614379085	0.4773263888888888	0.3946017156862745	0.5647058823529412	0.4745098039215686	0.3254901960784314	0.11581290849673202	0.398672385620915	0.5924979575163399	0.07450980392156863	0.4313725490196079	0.5803921568627451
421.0	0	7793	2021-08-31 08:00:10.789	0.378125	0.41171875	0.7354166666666667	0.7916666666666666	0.5409349614091976	0.4350526084680212	0.3578811369509044	0.5450980392156862	0.4431372549019608	0.2901960784313726	0.11257367718836027	0.4454814139264664	0.5750519329178699	0.08627450980392158	0.4588235294117647	0.5529411764705883
421.0	1	7871	2021-09-02 07:00:21.828	0.38984375	0.42265625	0.775	0.8260416666666667	0.5494216734312773	0.3952590560033537	0.3014196154652337	0.5372549019607843	0.403921568627451	0.2823529411764706	0.1259456163417748	0.4180662741286991	0.5432096648183082	0.09019607843137256	0.4352941176470588	0.5372549019607843
