track_id	type	filename	datetime	bbox_x1	bbox_x2	bbox_y1	bbox_y2	mean_r	mean_g	mean_b	median_r	median_g	median_b	mean_h	mean_s	mean_v	median_s	median_h	median_v
1130.0	0	9888	2021-10-06 08:00:06.117	0.64140625	0.66640625	0.6239583333333333	0.6583333333333333	0.4049502376708259	0.36086972667855016	0.3613413547237077	0.5529411764705883	0.407843137254902	0.3803921568627451	0.09792038027332144	0.3554441473559121	0.5819741532976828	0.09803921568627452	0.3333333333333333	0.6039215686274509
1130.0	1	9888	2021-10-06 08:00:06.117	0.640625	0.665625	0.61875	0.6510416666666666	0.3926114800759013	0.2899154016445288	0.2695445920303605	0.5372549019607843	0.20392156862745095	0.2392156862745098	0.08808111954459204	0.36233001265022136	0.5401051549652118	0.09803921568627452	0.33725490196078434	0.5686274509803921
1130.0	0	9908	2021-10-06 13:00:06.126	0.6421875	0.665625	0.6322916666666667	0.6739583333333333	0.580673202614379	0.5176535947712418	0.4435947712418301	0.611764705882353	0.5529411764705883	0.4196078431372549	0.11550980392156862	0.3154607843137255	0.6283954248366014	0.09019607843137256	0.3333333333333333	0.6254901960784314
1130.0	1	9908	2021-10-06 13:00:06.126	0.63671875	0.6515625	0.6239583333333333	0.65	0.4954633642930857	0.31884416924664605	0.2855892672858617	0.5803921568627451	0.26666666666666666	0.26666666666666666	0.061143446852425176	0.4133498452012384	0.6071991744066048	0.0392156862745098	0.392156862745098	0.611764705882353
1130.0	1	10008	2021-10-07 14:00:06.132	0.63515625	0.6515625	0.6239583333333333	0.65	0.5005415499533147	0.2998842203548086	0.2802091503267974	0.5843137254901961	0.20392156862745095	0.2235294117647059	0.2366386554621849	0.4586517273576097	0.6208328664799253	0.0784313725490196	0.4392156862745098	0.6274509803921569
1130.0	0	10008	2021-10-07 14:00:06.132	0.64140625	0.66484375	0.634375	0.6760416666666667	0.5979281045751634	0.4690065359477124	0.43059150326797385	0.6313725490196078	0.4901960784313725	0.403921568627451	0.11015359477124184	0.35756209150326795	0.6462908496732026	0.05882352941176471	0.3764705882352941	0.6431372549019608
1130.0	1	10182	2021-10-09 12:00:06.113	0.62734375	0.64765625	0.6322916666666667	0.6677083333333333	0.4948895395262177	0.15148611480791413	0.18218436695945348	0.5019607843137255	0.09411764705882353	0.1411764705882353	0.5972362700736403	0.6715420104693461	0.567700292786798	0.6901960784313725	0.7411764705882353	0.5647058823529412
1130.0	1	10194	2021-10-09 15:00:03.457	0.62734375	0.646875	0.6333333333333333	0.6677083333333333	0.5521093285799168	0.1765704099821747	0.2087843137254902	0.5803921568627451	0.13333333333333333	0.18823529411764706	0.5781010101010101	0.6603921568627451	0.6322994652406417	0.6901960784313725	0.7215686274509804	0.6235294117647059
1130.0	1	10262	2021-10-10 08:00:06.116	0.62734375	0.6515625	0.634375	0.6697916666666667	0.4246976969155784	0.1404807084123972	0.1617888901291067	0.4352941176470588	0.10196078431372547	0.13333333333333333	0.5990251888231574	0.6379469434832757	0.498388957100867	0.6941176470588235	0.7019607843137254	0.4745098039215686
1130.0	1	10358	2021-10-11 08:00:06.118	0.628125	0.64765625	0.6416666666666667	0.675	0.4034362745098039	0.15585294117647058	0.16891176470588234	0.407843137254902	0.1607843137254902	0.17647058823529413	0.6113235294117647	0.5722009803921568	0.4368382352941176	0.6980392156862745	0.592156862745098	0.4196078431372549
